0,Random Forest Classifier,roc_auc_score,Baseline,bootstrap=True  class_weight=None  criterion='gini' max_depth=None  max_features='auto'  max_leaf_nodes=None min_impurity_decrease=0.0  min_impurity_split=None min_samples_leaf=1  min_samples_split=2 min_weight_fraction_leaf=0.0  n_estimators=10  n_jobs=1 oob_score=False  random_state=20  verbose=0  warm_start=False),churn,0.607336461917812
1,Decision Tree Classifier,roc_auc_score,Baseline,class_weight=None  criterion='gini'  max_depth=None max_features=None  max_leaf_nodes=None min_impurity_decrease=0.0  min_impurity_split=None min_samples_leaf=1  min_samples_split=2 min_weight_fraction_leaf=0.0  presort=False  random_state=20 splitter='best'),churn,0.5379868881058841
2,AdaBoost Classifier,roc_auc_score,Baseline,algorithm='SAMME.R'           base_estimator=DecisionTreeClassifier,churn,0.6472465194068395
3,Gradient Boosting Classifier,roc_auc_score,Baseline,criterion='friedman_mse'  init=None   learning_rate=0.1  loss='deviance'  max_depth=3   max_features=None  max_leaf_nodes=None   min_impurity_decrease=0.0  min_impurity_split=None   min_samples_leaf=1  min_samples_split=2   min_weight_fraction_leaf=0.0  n_estimators=100   presort='auto'  random_state=20  subsample=1.0  verbose=0   warm_start=False),churn,0.7368579848161197
4,Random Forest Classifier,roc_auc_score,Baseline,base_estimator=None  bootstrap=True          bootstrap_features=False  max_features=1.0  max_samples=1.0          n_estimators=10  n_jobs=1  oob_score=False  random_state=20          verbose=0  warm_start=False),churn,0.6269059982279367
5,Random Forest Classifier,roc_auc_score,Final,bootstrap=True  class_weight=None  criterion='gini' max_depth=5  max_features=None  max_leaf_nodes=25 min_impurity_decrease=0.0  min_impurity_split=None min_samples_leaf=39  min_samples_split=46 min_weight_fraction_leaf=0.0  n_estimators=500  n_jobs=1 oob_score=False  random_state=20  verbose=0  warm_start=False),churn,0.7240196844399571
6,Decision Tree Classifier,roc_auc_score,Final,class_weight=None  criterion='gini'  max_depth=5 max_features=None  max_leaf_nodes=25 min_impurity_decrease=0.0  min_impurity_split=None min_samples_leaf=43  min_samples_split=70 min_weight_fraction_leaf=0.0  presort=False  random_state=20 splitter='best'),churn,0.7022067367020851
7,AdaBoost Classifier,roc_auc_score,Final,algorithm='SAMME.R'           base_estimator=DecisionTreeClassifier,churn,0.6972217357061582
8,Gradient Boosting Classifier,roc_auc_score,Final,criterion='friedman_mse'  init=None   learning_rate=0.1  loss='exponential'  max_depth=3   max_features=None  max_leaf_nodes=10   min_impurity_decrease=0.0  min_impurity_split=None   min_samples_leaf=17  min_samples_split=8   min_weight_fraction_leaf=0.0  n_estimators=100   presort='auto'  random_state=20  subsample=0.7  verbose=0   warm_start=False),churn,0.7394184186968696
9,Bagging Classifier,roc_auc_score,Final,base_estimator=DecisionTreeClassifier,churn,0.724681990205573
10,Random Forest Classifier,roc_auc_score,Baseline,bootstrap=True  class_weight=None  criterion='gini' max_depth=None  max_features='auto'  max_leaf_nodes=None min_impurity_decrease=0.0  min_impurity_split=None min_samples_leaf=1  min_samples_split=2 min_weight_fraction_leaf=0.0  n_estimators=10  n_jobs=1 oob_score=False  random_state=20  verbose=0  warm_start=False),appetency,0.6182770936539524
11,Decision Tree Classifier,roc_auc_score,Baseline,class_weight=None  criterion='gini'  max_depth=None max_features=None  max_leaf_nodes=None min_impurity_decrease=0.0  min_impurity_split=None min_samples_leaf=1  min_samples_split=2 min_weight_fraction_leaf=0.0  presort=False  random_state=20 splitter='best'),appetency,0.5300048800252507
12,AdaBoost Classifier,roc_auc_score,Baseline,algorithm='SAMME.R'           base_estimator=DecisionTreeClassifier,appetency,0.6818201151059167
13,Gradient Boosting Classifier,roc_auc_score,Baseline,criterion='friedman_mse'  init=None   learning_rate=0.1  loss='deviance'  max_depth=3   max_features=None  max_leaf_nodes=None   min_impurity_decrease=0.0  min_impurity_split=None   min_samples_leaf=1  min_samples_split=2   min_weight_fraction_leaf=0.0  n_estimators=100   presort='auto'  random_state=20  subsample=1.0  verbose=0   warm_start=False),appetency,0.8108855902703938
14,Random Forest Classifier,roc_auc_score,Baseline,base_estimator=None  bootstrap=True          bootstrap_features=False  max_features=1.0  max_samples=1.0          n_estimators=10  n_jobs=1  oob_score=False  random_state=20          verbose=0  warm_start=False),appetency,0.6539177872443303
15,Random Forest Classifier,roc_auc_score,Final,bootstrap=True  class_weight=None  criterion='entropy' max_depth=2  max_features=None  max_leaf_nodes=25 min_impurity_decrease=0.0  min_impurity_split=None min_samples_leaf=39  min_samples_split=46 min_weight_fraction_leaf=0.0  n_estimators=700  n_jobs=1 oob_score=False  random_state=20  verbose=0  warm_start=False),appetency,0.8094448075859768
16,Decision Tree Classifier,roc_auc_score,Final,class_weight=None  criterion='entropy'  max_depth=5 max_features=None  max_leaf_nodes=10 min_impurity_decrease=0.0  min_impurity_split=None min_samples_leaf=43  min_samples_split=46 min_weight_fraction_leaf=0.0  presort=False  random_state=20 splitter='best'),appetency,0.793986823931823
17,AdaBoost Classifier,roc_auc_score,Final,algorithm='SAMME.R'           base_estimator=DecisionTreeClassifier,appetency,0.8001772366968946
18,Gradient Boosting Classifier,roc_auc_score,Final,criterion='friedman_mse'  init=None   learning_rate=0.1  loss='exponential'  max_depth=2   max_features=None  max_leaf_nodes=5   min_impurity_decrease=0.0  min_impurity_split=None   min_samples_leaf=14  min_samples_split=48   min_weight_fraction_leaf=0.0  n_estimators=100   presort='auto'  random_state=20  subsample=1.0  verbose=0   warm_start=False),appetency,0.8124794333798204
19,Bagging Classifier,roc_auc_score,Final,base_estimator=DecisionTreeClassifier,appetency,0.8075395270852592
20,Random Forest Classifier,roc_auc_score,Baseline,bootstrap=True  class_weight=None  criterion='gini' max_depth=None  max_features='auto'  max_leaf_nodes=None min_impurity_decrease=0.0  min_impurity_split=None min_samples_leaf=1  min_samples_split=2 min_weight_fraction_leaf=0.0  n_estimators=10  n_jobs=1 oob_score=False  random_state=20  verbose=0  warm_start=False),upselling,0.7773731825407623
21,Decision Tree Classifier,roc_auc_score,Baseline,class_weight=None  criterion='gini'  max_depth=None max_features=None  max_leaf_nodes=None min_impurity_decrease=0.0  min_impurity_split=None min_samples_leaf=1  min_samples_split=2 min_weight_fraction_leaf=0.0  presort=False  random_state=20 splitter='best'),upselling,0.6868989039113699
22,AdaBoost Classifier,roc_auc_score,Baseline,algorithm='SAMME.R'           base_estimator=DecisionTreeClassifier,upselling,0.8100866193002672
23,Gradient Boosting Classifier,roc_auc_score,Baseline,criterion='friedman_mse'  init=None   learning_rate=0.1  loss='deviance'  max_depth=3   max_features=None  max_leaf_nodes=None   min_impurity_decrease=0.0  min_impurity_split=None   min_samples_leaf=1  min_samples_split=2   min_weight_fraction_leaf=0.0  n_estimators=100   presort='auto'  random_state=20  subsample=1.0  verbose=0   warm_start=False),upselling,0.87149474344833
24,Random Forest Classifier,roc_auc_score,Baseline,base_estimator=None  bootstrap=True          bootstrap_features=False  max_features=1.0  max_samples=1.0          n_estimators=10  n_jobs=1  oob_score=False  random_state=20          verbose=0  warm_start=False),upselling,0.7964862783911224
25,Random Forest Classifier,roc_auc_score,Final,bootstrap=True  class_weight=None  criterion='entropy' max_depth=5  max_features=None  max_leaf_nodes=35 min_impurity_decrease=0.0  min_impurity_split=None min_samples_leaf=31  min_samples_split=46 min_weight_fraction_leaf=0.0  n_estimators=500  n_jobs=1 oob_score=False  random_state=20  verbose=0  warm_start=False),upselling,0.8708256760708988
26,Decision Tree Classifier,roc_auc_score,Final,class_weight=None  criterion='entropy'  max_depth=5 max_features=None  max_leaf_nodes=20 min_impurity_decrease=0.0  min_impurity_split=None min_samples_leaf=43  min_samples_split=46 min_weight_fraction_leaf=0.0  presort=False  random_state=20 splitter='best'),upselling,0.8680011989333476
27,AdaBoost Classifier,roc_auc_score,Final,algorithm='SAMME.R'           base_estimator=DecisionTreeClassifier,upselling,0.8657784795256219
28,Gradient Boosting Classifier,roc_auc_score,Final,criterion='friedman_mse'  init=None   learning_rate=0.1  loss='exponential'  max_depth=3   max_features=None  max_leaf_nodes=10   min_impurity_decrease=0.0  min_impurity_split=None   min_samples_leaf=11  min_samples_split=48   min_weight_fraction_leaf=0.0  n_estimators=100   presort='auto'  random_state=20  subsample=1.0  verbose=0   warm_start=False),upselling,0.8723270288210114
29,Bagging Classifier,roc_auc_score,Final,base_estimator=DecisionTreeClassifier,upselling,0.8699604468918191
