0,Decision Tree Classifier,roc_auc_score,IsBaseline,class_weight=None  criterion='gini'  max_depth=None max_features=None  max_leaf_nodes=None min_impurity_decrease=0.0  min_impurity_split=None min_samples_leaf=1  min_samples_split=2 min_weight_fraction_leaf=0.0  presort=False  random_state=20 splitter='best'),churn,0.5379868881058841
1,Random Forest Classifier,roc_auc_score,IsBaseline,bootstrap=True  class_weight=None  criterion='gini' max_depth=None  max_features='auto'  max_leaf_nodes=None min_impurity_decrease=0.0  min_impurity_split=None min_samples_leaf=1  min_samples_split=2 min_weight_fraction_leaf=0.0  n_estimators=10  n_jobs=1 oob_score=False  random_state=20  verbose=0  warm_start=False),churn,0.607336461917812
2,Bagging Classifier,roc_auc_score,IsBaseline,base_estimator=None  bootstrap=True          bootstrap_features=False  max_features=1.0  max_samples=1.0          n_estimators=10  n_jobs=1  oob_score=False  random_state=20          verbose=0  warm_start=False),churn,0.6269059982279367
3,AdaBoost Classifier,roc_auc_score,IsBaseline,algorithm='SAMME.R'           base_estimator=DecisionTreeClassifier,churn,0.6472465194068395
4,Gradient Boosting Classifier,roc_auc_score,IsBaseline,criterion='friedman_mse'  init=None   learning_rate=0.1  loss='deviance'  max_depth=3   max_features=None  max_leaf_nodes=None   min_impurity_decrease=0.0  min_impurity_split=None   min_samples_leaf=1  min_samples_split=2   min_weight_fraction_leaf=0.0  n_estimators=100   presort='auto'  random_state=20  subsample=1.0  verbose=0   warm_start=False),churn,0.7368579848161197
5,Voting Classifier,roc_auc_score,IsBaseline,estimators=[,churn,0.6887244464591933
6,Decision Tree Classifier,roc_auc_score,IsFinal,class_weight=None  criterion='gini'  max_depth=5 max_features=None  max_leaf_nodes=25 min_impurity_decrease=0.0  min_impurity_split=None min_samples_leaf=43  min_samples_split=70 min_weight_fraction_leaf=0.0  presort=False  random_state=20 splitter='best'),churn,0.7022067367020851
7,Random Forest Classifier,roc_auc_score,IsFinal,bootstrap=True  class_weight=None  criterion='gini' max_depth=5  max_features=None  max_leaf_nodes=25 min_impurity_decrease=0.0  min_impurity_split=None min_samples_leaf=39  min_samples_split=46 min_weight_fraction_leaf=0.0  n_estimators=500  n_jobs=1 oob_score=False  random_state=20  verbose=0  warm_start=False),churn,0.7240196844399571
8,Bagging Classifier,roc_auc_score,IsFinal,base_estimator=DecisionTreeClassifier,churn,0.7254952590440474
9,AdaBoost Classifier,roc_auc_score,IsFinal,algorithm='SAMME.R'           base_estimator=DecisionTreeClassifier,churn,0.629069277598053
10,Gradient Boosting Classifier,roc_auc_score,IsFinal,criterion='friedman_mse'  init=None   learning_rate=0.1  loss='exponential'  max_depth=3   max_features=None  max_leaf_nodes=10   min_impurity_decrease=0.0  min_impurity_split=None   min_samples_leaf=17  min_samples_split=8   min_weight_fraction_leaf=0.0  n_estimators=100   presort='auto'  random_state=20  subsample=0.7  verbose=0   warm_start=False),churn,0.7394184186968696
11,Voting Classifier,roc_auc_score,IsFinal,estimators=[,churn,0.7357187502146394
