22,Gradient Boosting Classifier,roc_auc_score,IsFinal,criterion='friedman_mse'  init=None   learning_rate=0.1  loss='exponential'  max_depth=2   max_features=None  max_leaf_nodes=5   min_impurity_decrease=0.0  min_impurity_split=None   min_samples_leaf=14  min_samples_split=48   min_weight_fraction_leaf=0.0  n_estimators=100   presort='auto'  random_state=20  subsample=1.0  verbose=0   warm_start=False),appetency,0.8139118215253884
23,Voting Classifier,roc_auc_score,IsFinal,estimators=[,appetency,0.8143038464896277
24,Decision Tree Classifier,roc_auc_score,IsBaseline,class_weight=None  criterion='gini'  max_depth=None max_features=None  max_leaf_nodes=None min_impurity_decrease=0.0  min_impurity_split=None min_samples_leaf=1  min_samples_split=2 min_weight_fraction_leaf=0.0  presort=False  random_state=20 splitter='best'),upselling,0.6913708083746474
25,Random Forest Classifier,roc_auc_score,IsBaseline,bootstrap=True  class_weight=None  criterion='gini' max_depth=None  max_features='auto'  max_leaf_nodes=None min_impurity_decrease=0.0  min_impurity_split=None min_samples_leaf=1  min_samples_split=2 min_weight_fraction_leaf=0.0  n_estimators=10  n_jobs=1 oob_score=False  random_state=20  verbose=0  warm_start=False),upselling,0.7810937786135128
26,Bagging Classifier,roc_auc_score,IsBaseline,base_estimator=None  bootstrap=True          bootstrap_features=False  max_features=1.0  max_samples=1.0          n_estimators=10  n_jobs=1  oob_score=False  random_state=20          verbose=0  warm_start=False),upselling,0.8012937830692219
27,AdaBoost Classifier,roc_auc_score,IsBaseline,algorithm='SAMME.R'           base_estimator=DecisionTreeClassifier,upselling,0.8225134654846081
28,Gradient Boosting Classifier,roc_auc_score,IsBaseline,criterion='friedman_mse'  init=None   learning_rate=0.1  loss='deviance'  max_depth=3   max_features=None  max_leaf_nodes=None   min_impurity_decrease=0.0  min_impurity_split=None   min_samples_leaf=1  min_samples_split=2   min_weight_fraction_leaf=0.0  n_estimators=100   presort='auto'  random_state=20  subsample=1.0  verbose=0   warm_start=False),upselling,0.8727683336232703
29,Voting Classifier,roc_auc_score,IsBaseline,estimators=[,upselling,0.8376838118243459
30,Decision Tree Classifier,roc_auc_score,IsFinal,class_weight=None  criterion='entropy'  max_depth=5 max_features=None  max_leaf_nodes=20 min_impurity_decrease=0.0  min_impurity_split=None min_samples_leaf=43  min_samples_split=46 min_weight_fraction_leaf=0.0  presort=False  random_state=20 splitter='best'),upselling,0.8653535281236615
31,Random Forest Classifier,roc_auc_score,IsFinal,bootstrap=True  class_weight=None  criterion='entropy' max_depth=5  max_features=None  max_leaf_nodes=35 min_impurity_decrease=0.0  min_impurity_split=None min_samples_leaf=31  min_samples_split=46 min_weight_fraction_leaf=0.0  n_estimators=500  n_jobs=1 oob_score=False  random_state=20  verbose=0  warm_start=False),upselling,0.8697782684324546
32,Bagging Classifier,roc_auc_score,IsFinal,base_estimator=DecisionTreeClassifier,upselling,0.8693903689374508
33,AdaBoost Classifier,roc_auc_score,IsFinal,algorithm='SAMME.R'           base_estimator=DecisionTreeClassifier,upselling,0.8643568397267228
34,Gradient Boosting Classifier,roc_auc_score,IsFinal,criterion='friedman_mse'  init=None   learning_rate=0.1  loss='exponential'  max_depth=3   max_features=None  max_leaf_nodes=10   min_impurity_decrease=0.0  min_impurity_split=None   min_samples_leaf=11  min_samples_split=48   min_weight_fraction_leaf=0.0  n_estimators=100   presort='auto'  random_state=20  subsample=1.0  verbose=0   warm_start=False),upselling,0.8739949176475941
35,Voting Classifier,roc_auc_score,IsFinal,estimators=[,upselling,0.8728467035416092
