Rank,Feature,Importance
80,205,0.0013580731125934244
81,13,0.0012796339999473915
82,203,0.0011457793480253908
83,36,0.0010303841166445441
84,239,0.000974992398727283
85,220,0.0009739542235236642
86,79,0.000946034534734351
87,60,0.0008942872463660338
88,244,0.0007693636666263251
89,180,0.0007507582633983961
90,157,0.0007175680189108066
91,58,0.0006968562051646811
92,108,0.0006609328957208648
93,134,0.0006551703113117408
94,178,0.0006184081693076575
95,135,0.0005699378870204152
96,99,0.0005698060555811389
97,14,0.0005680238605857294
98,59,0.0005616458057059184
99,183,0.0005567116108361299
100,127,0.0005290977501578654
101,4,0.0005171481772135525
102,49,0.0005046194791038864
103,44,0.00048614858506564426
104,144,0.0004836460885754802
105,123,0.00048316147825510654
106,139,0.0004542927963598944
107,50,0.00045401541811188945
108,105,0.0004410078882881688
109,115,0.0004047937046892616
110,161,0.00040066990093736023
111,137,0.0003999987500853912
112,153,0.00039865278149191495
113,8,0.0003909854935066069
114,27,0.00036181824082801316
115,95,0.0003552820137711847
116,216,0.00035108569969324345
117,132,0.00034667152808892665
118,167,0.00034604704933966955
119,76,0.0003323887259177585
120,158,0.000326792705569086
121,31,0.0003111835763065925
122,148,0.0003030966934211259
123,45,0.0002990040931189036
124,156,0.0002977857836010126
125,143,0.00029721062901118267
126,55,0.00029612620370106314
127,166,0.0002920559017588775
128,168,0.00029146110196356007
129,64,0.0002880468403620101
130,87,0.00028527729149866403
131,171,0.0002778248030392486
132,173,0.0002776247532616193
133,91,0.00026445451970741606
134,109,0.0002545934455014618
135,90,0.0002519874591842938
136,84,0.00025080287309831717
137,138,0.0002386359142677496
138,117,0.00022700419505588062
139,70,0.0002233248330347006
140,149,0.00022089966590067633
141,37,0.00021754768860499232
142,202,0.0002163196489449267
143,112,0.00021098478001128717
144,10,0.0002108120779146942
145,52,0.00019865288205136896
146,198,0.00019174528761809918
147,33,0.00018602948526425938
148,92,0.00018594721996131883
149,43,0.00017955962193514152
150,145,0.00017857538396984533
151,133,0.0001744834792964457
152,93,0.00017284802988094204
153,68,0.00016038455095720934
154,141,0.00015299833678987843
155,151,0.00015288574475531076
156,48,0.00015134072066346827
157,30,0.0001504621143042603
158,85,0.00014729882452747684
159,116,0.00014635175476707777
160,243,0.00014541311885820239
161,103,0.00013873685223291906
162,164,0.00013857285091392523
163,9,0.00013841413877101926
164,154,0.00013768055317187018
165,125,0.00013740572698205886
166,228,0.00013616149740147026
167,2,0.0001353929635845523
168,51,0.00013078016581333845
169,35,0.00012908803340246064
170,176,0.0001231613785660626
171,19,0.00012203822507864053
172,227,0.0001195738667686142
173,15,0.00011927751217667929
174,190,0.00011819196325262707
175,34,0.00011776320823824057
176,162,0.0001122097622598768
177,57,0.00010851060371709189
178,208,0.00010699107914398987
179,204,0.0001059232813724809
180,224,0.00010048160364283533
181,74,9.837428871558923e-05
182,152,9.722612301315288e-05
183,238,9.629348240141858e-05
184,209,9.58196963487548e-05
185,159,9.517648774053188e-05
186,7,9.291431064918984e-05
187,72,9.28965728746953e-05
188,118,8.675239959979474e-05
189,38,8.359228963869834e-05
190,126,8.105059964343761e-05
191,80,8.072345034274146e-05
192,119,7.705292338718748e-05
193,66,7.604502499228462e-05
194,89,7.371665113010309e-05
195,102,7.276036266898779e-05
196,26,7.24963656425021e-05
197,124,6.557336020078207e-05
198,191,6.080454057119012e-05
199,81,5.891330751497837e-05
200,169,5.549845080746467e-05
201,174,5.338654290701464e-05
202,23,4.9931906827626425e-05
203,47,4.898065330342914e-05
204,83,4.730349393694269e-05
205,146,4.215205059944715e-05
206,163,3.66287667586732e-05
207,129,3.6006868236291165e-05
208,94,3.2974872196168384e-05
209,142,3.290542393630223e-05
210,106,3.228938013709658e-05
211,155,3.084857570089301e-05
212,75,3.059892119244334e-05
213,170,2.675682861692054e-05
214,98,2.668513276642652e-05
215,86,2.5837287018705115e-05
216,96,2.24859148996705e-05
217,22,1.8373228640471754e-05
218,200,1.8091956901431546e-05
219,41,1.4579946828893132e-05
220,201,1.0308972061658052e-05
221,110,9.427923680339943e-06
222,0,9.031144588480366e-06
223,175,8.17324934720259e-06
224,40,6.380572000255602e-06
225,3,6.028095234343879e-06
226,77,4.843407020564482e-06
227,1,3.6121828863581186e-06
228,53,3.3148219734473655e-06
229,39,3.2212803460567483e-06
230,12,2.5006233520310953e-06
231,160,1.5929578050064262e-06
232,88,5.230304553409616e-07
233,78,1.1593272244894812e-07
234,16,3.231501040698229e-08
235,104,0.0
236,25,0.0
237,181,0.0
238,182,0.0
239,210,0.0
240,56,0.0
241,192,0.0
242,211,0.0
243,28,0.0
244,184,0.0
